1593628500,9262.08885897,9254.21600208,9259.28479872
1593628800,9254.21600209,9245.90539586,9251.95809953
1593629100,9245.72905133,9253.46854629,9252.41146778
1593629400,9253.46854629,9250.00000001,9252.99309137
1593629700,9250.0,9253.20108367,9253.07740255
1593630000,9253.20108368,9248.68103668,9247.57359779
1593630300,9249.29237139,9260.44953645,9252.81370682
1593630600,9261.98616897,9264.99731492,9263.76756097
1593630900,9264.99731491,9258.86201617,9259.4339805
1593631200,9258.86201618,9263.84228169,9263.47417
1593631500,9265.09960514,9261.35015559,9262.57869684
1593631800,9261.35015559,9264.47929352,9263.37472256
1593632100,9264.47929349,9254.48383505,9260.38516271
1593632400,9254.48383507,9256.0871883,9255.46201518
1593632700,9255.69933472,9255.19549925,9255.27185455
1593633000,9254.54914333,9250.00000001,9251.40991505
1593633300,9250.0,9234.18928762,9242.55318111
1593633600,9233.86920572,9237.99999999,9233.17474352
1593633900,9239.85587792,9244.53546878,9243.97553433
1593634200,9242.5255198,9240.00000001,9239.88531486
1593634500,9240.0,9244.53546878,9237.81072298
1593634800,9244.53546878,9247.48416814,9250.97786371
1593635100,9247.48416814,9248.7667581,9249.22379033
1593635400,9247.48416816,9240.65663071,9242.45863906
1593635700,9239.52980193,9247.00000001,9243.96139294
1593636000,9247.00000001,9241.33888445,9246.29645288
1593636300,9238.84156348,9240.84890119,9239.5833771
1593636600,9240.57445059,9229.99999999,9238.15938822
1593636900,9230.0,9233.21391606,9231.8952695
1593637200,9233.21391606,9229.0,9233.04261019
1593637500,9229.00000001,9229.00000001,9232.76267589
1593637800,9229.0,9229.0,9229.0
1593638100,9229.0,9220.24635286,9228.45562002
1593638400,9220.24635287,9236.14736594,9233.00753148
1593638700,9234.13618364,9229.5450515,9233.20686833
1593639000,9229.54505151,9226.11941655,9226.94084663
1593639300,9226.11941655,9231.07163385,9227.25002532
1593639600,9231.07163385,9240.12863772,9238.08680378
1593639900,9236.67176684,9223.43138051,9237.43833102
1593640200,9224.47393855,9229.89584488,9228.75095769
1593640500,9229.89584489,9234.64526416,9230.85410744
1593640800,9234.94234608,9234.22999974,9234.14912542
1593641100,9234.22999974,9233.50618344,9233.52202254
1593641400,9233.50618344,9229.15152869,9230.84706539
1593641700,9224.96897573,9224.75885673,9225.87997111
1593642000,9229.86286028,9225.24003852,9231.70179222
1593642300,9225.24003852,9222.10000006,9224.51075014
1593642600,9222.10000007,9220.91749847,9219.43688483
1593642900,9220.91749847,9224.62506235,9223.36305463
1593643200,9224.62506235,9226.9307258,9225.7985755
1593643500,9226.9307258,9225.00000001,9226.84012978
1593643800,9225.00000001,9231.03784456,9228.85107099
1593644100,9231.5432936,9233.8270701,9233.43320298
1593644400,9235.42496368,9235.10000008,9233.16285077
1593644700,9235.10000009,9239.81348064,9239.77646597
1593645000,9239.81348065,9241.81348064,9239.26278625
1593645300,9243.34702318,9243.34702317,9243.34702317
1593645600,9243.34702318,9238.14865428,9239.98701134
1593645900,9238.14865428,9241.10000001,9242.16630398
1593646200,9241.1,9241.62698064,9243.10582981
1593646500,9241.0,9231.17207114,9237.91054605
1593646800,9230.47287253,9231.41981008,9234.0293626
1593647100,9231.59157306,9225.0,9230.36717718
1593647400,9225.17035236,9225.59976884,9225.51200935
1593647700,9225.59976883,9230.36849627,9228.16804984
1593648000,9230.36849626,9236.67000356,9230.92631044
1593648300,9236.67000356,9238.48436478,9237.45717661
1593648600,9238.48436477,9233.56565291,9233.17474235
1593648900,9233.56565291,9233.56565293,9231.49071741
1593649200,9233.85661503,9233.85661503,9233.85661503
1593649500,9235.73916591,9237.15992981,9236.4953193
1593649800,9237.1599298,9239.00000001,9240.00291383
1593650100,9239.0,9226.41033466,9234.27284993
1593650400,9226.41033467,9222.67706316,9222.81786855
1593650700,9224.33705337,9224.69524974,9224.27734926
1593651000,9224.69524974,9221.72245894,9221.91629747
1593651300,9222.42784488,9223.59913852,9218.60774347
1593651600,9223.59913852,9220.2680398,9218.76585422
1593651900,9220.26803979,9226.73994665,9226.66154266
1593652200,9226.73994665,9223.1883446,9223.20893485
1593652500,9223.1883446,9226.36681844,9223.18636268
1593652800,9221.43105499,9230.99300768,9226.34704334
1593653100,9230.99300767,9229.5,9228.51803839
1593653400,9229.5,9227.94896743,9228.58302677
1593653700,9227.94896742,9228.0,9223.53866778
1593654000,9227.99999999,9231.87271236,9228.57684571
1593654300,9231.87271236,9236.48871927,9230.32982025
1593654600,9236.01046398,9240.02050511,9237.66115289
1593654900,9240.02050511,9248.5489957,9237.81184166
1593655200,9247.8479727,9249.89825419,9248.61345772
1593655500,9249.79650838,9252.5919357,9251.54843648
1593655800,9252.5919357,9247.97882674,9248.62959208
1593656100,9247.97882675,9256.80785364,9256.07039288
1593656400,9256.80785365,9251.48464787,9255.32687032
1593656700,9251.48070846,9249.73415589,9249.93804056
1593657000,9247.63466934,9247.1784748,9246.0567789
1593657300,9247.1784748,9247.17847478,9246.40605053
1593657600,9247.17847479,9248.79179807,9249.45877169
1593657900,9247.39589905,9245.096424,9245.25868789
1593658200,9245.09642399,9245.19642399,9247.77111214
1593658500,9245.19642399,9242.00000002,9242.0002927
1593658800,9238.02395318,9238.53415895,9239.6454818
1593659100,9238.53415895,9240.83182704,9239.84484904
1593659400,9240.83182703,9243.89405901,9243.58961594
1593659700,9243.618925,9243.46757721,9243.13715092
1593660000,9245.88479482,9245.04020004,9245.47814592
1593660300,9245.04020003,9240.35797645,9245.99201235
1593660600,9240.35797645,9237.14738302,9238.08811087
1593660900,9237.14738302,9235.58905377,9236.48257435
1593661200,9233.3196448,9235.84912083,9235.50924311
1593661500,9235.84912083,9235.84912084,9235.84912083
1593661800,9235.84912083,9235.84912083,9235.84912083
1593662100,9235.84912083,9235.84912084,9235.84912083
1593662400,9235.84912083,9235.84912083,9233.56072585
1593662700,9235.84912084,9237.81436196,9235.90206309
1593663000,9239.31771237,9239.31771237,9239.11608161
1593663300,9239.31771236,9239.31771237,9239.31771236
1593663600,9239.31771237,9239.31771237,9239.31771236
1593663900,9239.31771236,9235.00000001,9237.73766788
1593664200,9235.0,9232.31631319,9233.85813265
1593664500,9231.31021058,9237.58344067,9233.97821117
1593664800,9236.11149337,9229.24138483,9231.80802292
1593665100,9229.24138482,9228.65984984,9229.04747058
1593665400,9228.65984984,9229.28997345,9228.74958188
1593665700,9231.51050359,9235.10524889,9233.09061741
1593666000,9235.10524889,9229.79430007,9230.31795809
1593666300,9229.79430007,9234.51612168,9233.41932023
1593666600,9235.20000001,9246.40168139,9235.59846539
1593666900,9246.40168139,9248.27642195,9248.19051642
1593667200,9246.83159881,9242.99999999,9246.20069956
1593667500,9242.99999999,9241.83601755,9243.52196229
1593667800,9241.83601755,9241.93601782,9241.9586158
1593668100,9241.93601782,9243.51717103,9242.52513427
1593668400,9243.51717102,9242.37598458,9242.38243604
1593668700,9242.37598458,9237.94429413,9240.56604366
1593669000,9235.93700121,9222.76197654,9228.4108536
1593669300,9222.57430002,9209.80461256,9216.76626879
1593669600,9210.37348376,9203.40779402,9202.78564606
1593669900,9199.91678262,9191.74542547,9191.17737242
1593670200,9188.44672314,9192.01582693,9189.28708098
1593670500,9191.95964631,9194.840339,9194.17425747
1593670800,9194.38097388,9194.88934958,9194.01330359
1593671100,9194.88934958,9201.89378447,9195.31077553
1593671400,9201.89378446,9195.59129197,9198.89739315
1593671700,9195.59129197,9191.73696267,9194.56567696
1593672000,9191.73696267,9202.72124307,9200.93156462
1593672300,9202.72124306,9198.78921197,9199.8245378
1593672600,9198.78921197,9204.05405404,9199.04959538
1593672900,9204.05405405,9200.3772477,9202.35475998
1593673200,9200.20000001,9204.02433495,9200.19936122
1593673500,9202.49528694,9210.37694986,9209.50642018
1593673800,9212.35067767,9214.26289861,9211.93911551
1593674100,9214.26289861,9210.12718388,9210.85676773
1593674400,9210.12718388,9206.63708687,9205.91168793
1593674700,9206.67200429,9207.99170124,9204.31057831
1593675000,9207.99170124,9207.19869884,9203.42527274
1593675300,9207.19869885,9207.77373271,9207.89937438
1593675600,9205.8723379,9211.63163248,9210.43075938
1593675900,9211.63163247,9211.02859774,9211.5054989
1593676200,9211.02859774,9207.84672789,9208.156259
1593676500,9207.84672789,9207.84672789,9207.84672788
1593676800,9207.84672788,9199.83591346,9200.60932836
1593677100,9199.09890983,9195.72370359,9195.74142625
1593677400,9195.72370358,9197.50064769,9195.72744009
1593677700,9197.50064768,9196.00000002,9197.45884123
1593678000,9196.00000002,9195.99662461,9195.99998121
1593678300,9195.9966246,9193.26533774,9194.85765011
1593678600,9193.26533773,9191.0,9191.00414597
1593678900,9191.00000001,9185.99999999,9187.01433063
1593679200,9185.99999999,9179.05956516,9181.81778155
1593679500,9176.78594212,9197.58534264,9179.8366887
1593679800,9198.1,9201.65838314,9203.22230025
1593680100,9202.35714646,9205.25162317,9206.76367187
1593680400,9205.25162316,9206.30000001,9203.42286388
1593680700,9206.30000001,9210.0,9209.03014627
1593681000,9209.99999999,9209.94641399,9209.17312241
1593681300,9209.94641399,9207.58131472,9210.12886741
1593681600,9207.58131472,9205.44577024,9207.55948675
1593681900,9205.44577024,9205.55379233,9206.30305614
1593682200,9205.55379233,9203.81465961,9203.14684563
1593682500,9203.81465961,9200.14059146,9203.15007673
1593682800,9200.14059145,9203.81465961,9201.36652932
1593683100,9203.81465961,9203.81465962,9205.81859619
1593683400,9203.81465962,9203.81465963,9203.61150668
1593683700,9203.81465962,9210.7125707,9204.1591525
1593684000,9210.71257069,9202.105095,9208.79781723
1593684300,9202.10509501,9191.55905004,9200.05771932
1593684600,9191.41305377,9195.85980022,9193.98444978
1593684900,9195.85980021,9199.91367376,9197.10540835
1593685200,9199.91367376,9199.91367376,9199.91367376
1593685500,9199.91367376,9194.04053692,9194.18692486
1593685800,9194.04053691,9202.08841246,9190.36313229
1593686100,9202.02831887,9192.01885848,9193.81591768
1593686400,9192.30534172,9188.26965409,9189.79080762
1593686700,9188.26965409,9195.13695039,9188.28632806
1593687000,9195.83461649,9199.15736005,9198.58651879
1593687300,9198.1627845,9201.23999447,9199.91632422
1593687600,9201.23999446,9198.11715891,9200.96112218
